2453796.70790	10.730000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.70940	10.698000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71080	10.665000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71220	10.657000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71360	10.652000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71500	10.643000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71650	10.647000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71790	10.634000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.71930	10.642000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72070	10.640000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72210	10.651000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72350	10.665000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72500	10.671000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72640	10.687000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72780	10.692000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.72920	10.711000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73060	10.724000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73200	10.736000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73350	10.745000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73490	10.762000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73630	10.771000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73770	10.784000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.73910	10.799000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74060	10.794000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74200	10.814000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74340	10.829000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74480	10.849000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74620	10.846000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74760	10.860000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.74910	10.875000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75060	10.902000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75200	10.918000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75340	10.921000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75490	10.940000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75630	10.952000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75770	10.957000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.75910	10.969000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76050	10.981000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76190	10.994000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76340	10.997000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76480	11.008000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76620	11.015000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76760	11.015000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.76900	11.035000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77040	11.042000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77190	11.046000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77330	11.059000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77470	11.057000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77610	11.066000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77750	11.069000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.77900	11.074000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78040	11.084000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78180	11.090000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78320	11.101000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78460	11.097000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78600	11.107000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78750	11.112000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.78890	11.109000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79030	11.109000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79170	11.117000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79310	11.120000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79450	11.123000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79600	11.128000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79740	11.130000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.79880	11.140000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80020	11.147000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80160	11.147000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80310	11.151000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80450	11.163000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80590	11.157000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80730	11.168000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.80870	11.175000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81010	11.188000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81160	11.183000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81300	11.193000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81440	11.194000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81580	11.199000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81720	11.207000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.81870	11.207000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82010	11.216000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82150	11.213000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82290	11.223000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82430	11.226000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82570	11.226000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82720	11.225000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453796.82860	11.249000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453797.53650	11.328000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453797.53790	11.329000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453797.53930	11.312000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
2453797.54070	11.303000	0.006000		V	DKS		12		GSC	ERR: 0.006, COMP=GSC 5482-1347	No		G				VX HYA		STD		
