2435214.60000	11.300000			Vis.	H						No		G				T UMI		STD		
2435220.70000	11.600000			Vis.	RCJ						No		G				T UMI		STD		
2435237.60000	11.600000			Vis.	H						No		G				T UMI		STD		
2435238.60000	12.500000			Vis.	FE						No		G				T UMI		STD		
2435243.80000	12.500000			Vis.	KBM						No		G				T UMI		STD		
2435244.60000	12.400000			Vis.	AD						No		G				T UMI		STD		
2435245.60000	12.900000			Vis.	FE						No		G				T UMI		STD		
2435245.60000	12.600000			Vis.	MWA						No		G				T UMI		STD		
2435246.70000	12.200000			Vis.	AC						No		G				T UMI		STD		
2435246.70000	12.700000			Vis.	CR						No		G				T UMI		STD		
2435247.70000	12.400000			Vis.	FD						No		G				T UMI		STD		
2435256.60000	12.500000			Vis.	WA						No		G				T UMI		STD		
2435264.60000	13.300000			Vis.	WA						No		G				T UMI		STD		
2435266.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2435268.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435271.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2435274.70000	13.100000			Vis.	CR						No		G				T UMI		STD		
2435275.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2435278.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2435278.70000	13.000000			Vis.	AC						No		G				T UMI		STD		
2435290.60000	13.300000			Vis.	AD						No		G				T UMI		STD		
2435294.60000	13.300000			Vis.	AD						No		G				T UMI		STD		
2435297.60000	13.300000			Vis.	AD						No		G				T UMI		STD		
2435299.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435307.60000	13.400000			Vis.	AD						No		G				T UMI		STD		
2435307.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435308.80000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2435325.60000	13.400000			Vis.	AD						No		G				T UMI		STD		
2435328.60000	13.400000			Vis.	FE						No		G				T UMI		STD		
2435335.70000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2435357.50000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435422.60000	12.300000			Vis.	RCJ						No		G				T UMI		STD		
2435454.60000	9.500000			Vis.	H						No		G				T UMI		STD		
2435479.60000	9.100000			Vis.	H						No		G				T UMI		STD		
2435511.60000	9.800000			Vis.	H						No		G				T UMI		STD		
2435514.60000	10.100000			Vis.	FE						No		G				T UMI		STD		
2435533.80000	11.000000			Vis.	KBM						No		G				T UMI		STD		
2435537.60000	11.200000			Vis.	H						No		G				T UMI		STD		
2435539.60000	11.300000			Vis.	FE						No		G				T UMI		STD		
2435556.80000	11.500000			Vis.	CR						No		G				T UMI		STD		
2435569.70000	11.900000			Vis.	KBM						No		G				T UMI		STD		
2435570.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2435577.70000	12.000000			Vis.	AD						No		G				T UMI		STD		
2435584.80000	12.700000			Vis.	CR						No		G				T UMI		STD		
2435594.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2435597.60000	12.900000			Vis.	FD						No		G				T UMI		STD		
2435599.60000	13.000000			Vis.	AD						No		G				T UMI		STD		
2435602.60000	13.400000			Vis.	FE						No		G				T UMI		STD		
2435608.70000	13.600000			Vis.	CR						No		G				T UMI		STD		
2435635.70000	13.800000			Vis.	AD						No		G				T UMI		STD		
2435635.70000	13.900000			Vis.	CR						No		G				T UMI		STD		
2435658.60000	14.000000			Vis.	AD						No		G				T UMI		STD		
2435658.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435665.60000	13.800000			Vis.	FD						No		G				T UMI		STD		
2435688.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2435688.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435692.70000	13.500000			Vis.	AD						No		G				T UMI		STD		
2435696.60000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2435723.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2435726.60000	12.900000			Vis.	SN						No		G				T UMI		STD		
2435747.60000	11.800000			Vis.	AC						No		G				T UMI		STD		
2435755.60000	11.700000			Vis.	RCJ						No		G				T UMI		STD		
2435775.60000	8.900000			Vis.	H						No		G				T UMI		STD		
2435783.60000	9.400000			Vis.	RCJ						No		G				T UMI		STD		
2435812.60000	9.800000			Vis.	H						No		G				T UMI		STD		
2435868.70000	12.900000			Vis.	FD						No		G				T UMI		STD		
2435890.70000	13.100000			Vis.	FD						No		G				T UMI		STD		
2435894.70000	13.200000			Vis.	CR						No		G				T UMI		STD		
2435902.70000	13.300000			Vis.	FD						No		G				T UMI		STD		
2435916.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2435920.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2435927.90000	13.000000			Vis.	CR						No		G				T UMI		STD		
2435939.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2435943.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2435958.70000	13.800000			Vis.	FD						No		G				T UMI		STD		
2435961.60000	13.700000			Vis.	RCJ						No		G				T UMI		STD		
2435966.70000	13.500000			Vis.	AD						No		G				T UMI		STD		
2435975.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2435984.80000	13.400000			Vis.	CR						No		G				T UMI		STD		
2435986.60000	13.800000			Vis.	AD						No		G				T UMI		STD		
2435997.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2436010.60000	13.400000			Vis.	FD						No		G				T UMI		STD		
2436010.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2436019.70000	12.400000			Vis.	RCJ						No		G				T UMI		STD		
2436025.60000	13.200000			Vis.	AD						No		G				T UMI		STD		
2436028.70000	12.300000			Vis.	CR						No		G				T UMI		STD		
2436038.60000	12.200000			Vis.	FD						No		G				T UMI		STD		
2436044.60000	11.800000			Vis.	FE						No		G				T UMI		STD		
2436045.70000	11.600000			Vis.	RCJ						No		G				T UMI		STD		
2436048.36000	11.000000			Vis.	CC						No		G				T UMI		STD		
2436053.60000	10.800000			Vis.	FD						No		G				T UMI		STD		
2436067.60000	10.800000			Vis.	FE						No		G				T UMI		STD		
2436070.80000	10.600000			Vis.	AC						No		G				T UMI		STD		
2436079.60000	10.600000			Vis.	FE						No		G				T UMI		STD		
2436091.72000	9.600000			Vis.	GRH						No		G				T UMI		STD		
2436095.70000	9.300000			Vis.	AC						No		G				T UMI		STD		
2436100.50000	9.300000			Vis.	FE						No		G				T UMI		STD		
2436101.60000	9.200000			Vis.	H						No		G				T UMI		STD		
2436106.60000	9.200000			Vis.	FE						No		G				T UMI		STD		
2436121.60000	9.600000			Vis.	H						No		G				T UMI		STD		
2436128.50000	10.300000			Vis.	FE						No		G				T UMI		STD		
2436140.60000	9.700000			Vis.	H						No		G				T UMI		STD		
2436195.80000	13.200000			Vis.	FE						No		G				T UMI		STD		
2436216.70000	13.500000			Vis.	FD						No		G				T UMI		STD		
2436260.70000	14.400000			Vis.	FD						No		G				T UMI		STD		
2436286.80000	14.100000			Vis.	FD						No		G				T UMI		STD		
2436304.60000	13.300000			Vis.	FE						No		G				T UMI		STD		
2436309.70000	13.400000			Vis.	FD						No		G				T UMI		STD		
2436313.60000	13.400000			Vis.	FE						No		G				T UMI		STD		
2436315.80000	13.000000			Vis.	CR						No		G				T UMI		STD		
2436334.60000	13.100000			Vis.	FE						No		G				T UMI		STD		
2436336.70000	12.000000			Vis.	HK						No		G				T UMI		STD		
2436336.80000	11.600000			Vis.	CR						No		G				T UMI		STD		
2436342.60000	12.200000			Vis.	FD						No		G				T UMI		STD		
2436344.60000	11.500000			Vis.	RCJ						No		G				T UMI		STD		
2436344.70000	11.700000			Vis.	AC						No		G				T UMI		STD		
2436345.60000	12.700000			Vis.	FE						No		G				T UMI		STD		
2436345.70000	11.600000			Vis.	WX						No		G				T UMI		STD		
2436353.80000	11.800000			Vis.	WX						No		G				T UMI		STD		
2436361.60000	11.700000			Vis.	FD						No		G				T UMI		STD		
2436369.70000	11.100000			Vis.	WX						No		G				T UMI		STD		
2436370.70000	10.300000			Vis.	KBM						No		G				T UMI		STD		
2436371.70000	10.600000			Vis.	RCJ						No		G				T UMI		STD		
2436372.60000	10.900000			Vis.	H						No		G				T UMI		STD		
2436386.70000	10.400000			Vis.	WX						No		G				T UMI		STD		
2436391.70000	9.700000			Vis.	AC						No		G				T UMI		STD		
2436397.70000	9.700000			Vis.	CR						No		G				T UMI		STD		
2436398.60000	10.400000			Vis.	FE						No		G				T UMI		STD		
2436401.80000	9.600000			Vis.	AC						No		G				T UMI		STD		
2436404.70000	9.700000			Vis.	WX						No		G				T UMI		STD		
2436406.60000	9.500000			Vis.	FD						No		G				T UMI		STD		
2436414.60000	9.600000			Vis.	H						No		G				T UMI		STD		
2436421.60000	9.600000			Vis.	RCJ						No		G				T UMI		STD		
2436423.60000	9.600000			Vis.	FE						No		G				T UMI		STD		
2436424.70000	9.700000			Vis.	AC						No		G				T UMI		STD		
2436432.60000	9.400000			Vis.	FE						No		G				T UMI		STD		
2436445.60000	9.800000			Vis.	H						No		G				T UMI		STD		
2436455.60000	10.700000			Vis.	FE						No		G				T UMI		STD		
2436461.70000	11.300000			Vis.	RCJ						No		G				T UMI		STD		
2436461.80000	11.200000			Vis.	AC						No		G				T UMI		STD		
2436466.60000	11.200000			Vis.	FE						No		G				T UMI		STD		
2436476.50000	11.900000			Vis.	FD						No		G				T UMI		STD		
2436482.50000	12.400000			Vis.	FE						No		G				T UMI		STD		
2436492.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2436493.80000	12.600000			Vis.	AC						No		G				T UMI		STD		
2436586.80000	13.900000			Vis.	FD						No		G				T UMI		STD		
2436625.60000	12.400000			Vis.	MWA						No		G				T UMI		STD		
2436628.70000	13.100000			Vis.	FD						No		G				T UMI		STD		
2436630.50000	13.200000			Vis.	FE						No		G				T UMI		STD		
2436636.60000	11.800000			Vis.	MWA						No		G				T UMI		STD		
2436642.60000	12.200000			Vis.	FE						No		G				T UMI		STD		
2436655.80000	11.700000			Vis.	CR						No		G				T UMI		STD		
2436660.60000	11.700000			Vis.	FE						No		G				T UMI		STD		
2436673.70000	11.200000			Vis.	FD						No		G				T UMI		STD		
2436674.60000	11.300000			Vis.	MWA						No		G				T UMI		STD		
2436684.60000	10.400000			Vis.	MWA						No		G				T UMI		STD		
2436690.60000	10.300000			Vis.	H						No		G				T UMI		STD		
2436691.80000	10.800000			Vis.	CR						No		G				T UMI		STD		
2436692.70000	10.200000			Vis.	FD						No		G				T UMI		STD		
2436695.60000	10.200000			Vis.	AD						No		G				T UMI		STD		
2436697.60000	10.300000			Vis.	MWA						No		G				T UMI		STD		
2436709.60000	9.800000			Vis.	FE						No		G				T UMI		STD		
2436713.60000	9.700000			Vis.	H						No		G				T UMI		STD		
2436714.60000	9.400000			Vis.	FE						No		G				T UMI		STD		
2436719.60000	9.300000			Vis.	FE						No		G				T UMI		STD		
2436721.60000	9.500000			Vis.	AC						No		G				T UMI		STD		
2436723.60000	9.200000			Vis.	AD						No		G				T UMI		STD		
2436730.60000	9.000000			Vis.	FE						No		G				T UMI		STD		
2436733.80000	9.600000			Vis.	MJ						No		G				T UMI		STD		
2436751.70000	9.700000			Vis.	AC						No		G				T UMI		STD		
2436752.60000	9.800000			Vis.	AD						No		G				T UMI		STD		
2436752.80000	9.900000			Vis.	FU						No		G				T UMI		STD		
2436753.60000	9.900000			Vis.	H						No		G				T UMI		STD		
2436757.60000	10.600000			Vis.	FE						No		G				T UMI		STD		
2436758.60000	10.200000			Vis.	FD						No		G				T UMI		STD		
2436759.80000	10.100000			Vis.	MJ						No		G				T UMI		STD		
2436770.70000	11.500000			Vis.	KB						No		G				T UMI		STD		
2436775.60000	11.100000			Vis.	H						No		G				T UMI		STD		
2436777.70000	11.500000			Vis.	FE						No		G				T UMI		STD		
2436783.60000	12.000000			Vis.	AD						No		G				T UMI		STD		
2436784.60000	12.000000			Vis.	FE						No		G				T UMI		STD		
2436794.70000	12.300000			Vis.	CR						No		G				T UMI		STD		
2436808.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2436815.60000	13.000000			Vis.	AD						No		G				T UMI		STD		
2436816.70000	12.500000			Vis.	RCJ						No		G				T UMI		STD		
2436831.50000	13.200000			Vis.	FE						No		G				T UMI		STD		
2436870.00000	13.000000			Vis.	CR						No		G				T UMI		STD		
2436960.50000	12.100000			Vis.	WX						No		G				T UMI		STD		
2436964.70000	12.300000			Vis.	FE						No		G				T UMI		STD		
2436988.70000	11.900000			Vis.	FD						No		G				T UMI		STD		
2436989.60000	11.700000			Vis.	FE						No		G				T UMI		STD		
2436989.60000	12.000000			Vis.	H						No		G				T UMI		STD		
2437011.80000	9.600000			Vis.	CR						No		G				T UMI		STD		
2437015.60000	9.700000			Vis.	FE						No		G				T UMI		STD		
2437022.60000	9.500000			Vis.	H						No		G				T UMI		STD		
2437022.60000	9.700000			Vis.	WX						No		G				T UMI		STD		
2437023.80000	9.400000			Vis.	FU						No		G				T UMI		STD		
2437031.60000	9.500000			Vis.	WX						No		G				T UMI		STD		
2437044.60000	9.200000			Vis.	FE						No		G				T UMI		STD		
2437047.60000	9.500000			Vis.	H						No		G				T UMI		STD		
2437047.60000	9.500000			Vis.	WX						No		G				T UMI		STD		
2437053.60000	9.800000			Vis.	FE						No		G				T UMI		STD		
2437055.70000	9.700000			Vis.	GNB						No		G				T UMI		STD		
2437057.60000	10.200000			Vis.	MWA						No		G				T UMI		STD		
2437059.60000	9.600000			Vis.	WX						No		G				T UMI		STD		
2437060.60000	10.300000			Vis.	FE						No		G				T UMI		STD		
2437076.70000	10.800000			Vis.	FE						No		G				T UMI		STD		
2437080.70000	11.100000			Vis.	WX						No		G				T UMI		STD		
2437081.60000	11.500000			Vis.	AD						No		G				T UMI		STD		
2437097.60000	11.700000			Vis.	FE						No		G				T UMI		STD		
2437101.70000	12.000000			Vis.	AD						No		G				T UMI		STD		
2437102.60000	11.700000			Vis.	MWA						No		G				T UMI		STD		
2437106.60000	12.100000			Vis.	FE						No		G				T UMI		STD		
2437108.80000	12.000000			Vis.	CR						No		G				T UMI		STD		
2437113.70000	12.300000			Vis.	AC						No		G				T UMI		STD		
2437130.80000	12.700000			Vis.	RCJ						No		G				T UMI		STD		
2437139.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2437165.60000	13.000000			Vis.	AD						No		G				T UMI		STD		
2437230.50000	13.400000			Vis.	FE						No		G				T UMI		STD		
2437294.80000	12.200000			Vis.	TB						No		G				T UMI		STD		
2437338.60000	9.200000			Vis.	H						No		G				T UMI		STD		
2437341.80000	9.500000			Vis.	CR						No		G				T UMI		STD		
2437342.50000	9.000000			Vis.	FE						No		G				T UMI		STD		
2437352.00000	9.000000			Vis.	HOH						No		G				T UMI		STD		
2437369.60000	9.600000			Vis.	H						No		G				T UMI		STD		
2437374.50000	10.300000			Vis.	MWA						No		G				T UMI		STD		
2437379.60000	9.900000			Vis.	H						No		G				T UMI		STD		
2437379.70000	10.300000			Vis.	CR						No		G				T UMI		STD		
2437385.50000	11.100000			Vis.	FE						No		G				T UMI		STD		
2437397.80000	11.500000			Vis.	TB						No		G				T UMI		STD		
2437409.60000	11.800000			Vis.	FE						No		G				T UMI		STD		
2437410.60000	11.900000			Vis.	H						No		G				T UMI		STD		
2437416.60000	12.100000			Vis.	MD						No		G				T UMI		STD		
2437422.60000	11.400000			Vis.	BDA						No		G				T UMI		STD		
2437422.60000	12.000000			Vis.	MWA						No		G				T UMI		STD		
2437427.80000	12.700000			Vis.	CR						No		G				T UMI		STD		
2437430.80000	12.500000			Vis.	TB						No		G				T UMI		STD		
2437431.60000	12.700000			Vis.	FE						No		G				T UMI		STD		
2437432.70000	13.100000			Vis.	AD						No		G				T UMI		STD		
2437437.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2437437.60000	12.600000			Vis.	MWA						No		G				T UMI		STD		
2437438.60000	13.000000			Vis.	AD						No		G				T UMI		STD		
2437467.70000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2437471.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2437488.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2437518.70000	13.700000			Vis.	CR						No		G				T UMI		STD		
2437546.70000	13.900000			Vis.	CR						No		G				T UMI		STD		
2437551.60000	13.100000			Vis.	RCJ						No		G				T UMI		STD		
2437676.90000	9.600000			Vis.	H						No		G				T UMI		STD		
2437681.70000	9.500000			Vis.	TB						No		G				T UMI		STD		
2437702.90000	11.500000			Vis.	H						No		G				T UMI		STD		
2437710.70000	11.500000			Vis.	TB						No		G				T UMI		STD		
2437722.80000	11.800000			Vis.	TB						No		G				T UMI		STD		
2437725.70000	12.500000			Vis.	CR						No		G				T UMI		STD		
2437731.40000	12.300000			Vis.	BNW						No		G				T UMI		STD		
2437732.80000	12.100000			Vis.	TB						No		G				T UMI		STD		
2437733.60000	12.600000			Vis.	FE						No		G				T UMI		STD		
2437749.60000	13.400000			Vis.	WX						No		G				T UMI		STD		
2437767.70000	13.100000			Vis.	CR						No		G				T UMI		STD		
2437789.60000	13.100000			Vis.	WX						No		G				T UMI		STD		
2437789.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2437837.60000	13.400000			Vis.	AD						No		G				T UMI		STD		
2437843.70000	13.100000			Vis.	RCJ						No		G				T UMI		STD		
2437847.70000	13.500000			Vis.	WX						No		G				T UMI		STD		
2437849.60000	13.600000			Vis.	AD						No		G				T UMI		STD		
2437854.70000	14.000000			Vis.	CR						No		G				T UMI		STD		
2437865.60000	13.400000			Vis.	AD						No		G				T UMI		STD		
2437879.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2437879.70000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2437893.40000	12.300000			Vis.	CC						No		G				T UMI		STD		
2437899.60000	12.000000			Vis.	SWD						No		G				T UMI		STD		
2437902.60000	12.900000			Vis.	PT						No		G				T UMI		STD		
2437910.50000	12.600000			Vis.	FE						No		G				T UMI		STD		
2437923.50000	11.300000			Vis.	SWD						No		G				T UMI		STD		
2437923.60000	11.600000			Vis.	AD						No		G				T UMI		STD		
2437957.60000	9.500000			Vis.	SWD						No		G				T UMI		STD		
2437962.60000	9.000000			Vis.	WX						No		G				T UMI		STD		
2437965.60000	8.700000			Vis.	AC						No		G				T UMI		STD		
2437965.90000	9.000000			Vis.	H						No		G				T UMI		STD		
2437995.80000	9.400000			Vis.	FD						No		G				T UMI		STD		
2437996.50000	9.800000			Vis.	SWD						No		G				T UMI		STD		
2437999.70000	9.500000			Vis.	RCJ						No		G				T UMI		STD		
2438019.60000	10.100000			Vis.	THR						No		G				T UMI		STD		
2438088.90000	13.200000			Vis.	CR						No		G				T UMI		STD		
2438104.80000	13.300000			Vis.	BOR						No		G				T UMI		STD		
2438107.80000	13.800000			Vis.	FD						No		G				T UMI		STD		
2438138.70000	14.500000			Vis.	FD						No		G				T UMI		STD		
2438155.80000	13.900000			Vis.	CR						No		G				T UMI		STD		
2438167.70000	14.700000			Vis.	BOR						No		G				T UMI		STD		
2438167.80000	14.800000			Vis.	MST						No		G				T UMI		STD		
2438204.60000	13.100000			Vis.	RCJ						No		G				T UMI		STD		
2438205.60000	13.000000			Vis.	FE						No		G				T UMI		STD		
2438208.80000	13.200000			Vis.	CR						No		G				T UMI		STD		
2438216.70000	13.200000			Vis.	FD						No		G				T UMI		STD		
2438220.60000	13.500000			Vis.	AD						No		G				T UMI		STD		
2438222.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2438228.70000	13.200000			Vis.	AC						No		G				T UMI		STD		
2438239.70000	12.000000			Vis.	CR						No		G				T UMI		STD		
2438245.70000	12.300000			Vis.	AC						No		G				T UMI		STD		
2438248.70000	11.200000			Vis.	DFC						No		G				T UMI		STD		
2438250.29000	11.700000			Vis.	CC						No		G				T UMI		STD		
2438250.60000	12.100000			Vis.	FE						No		G				T UMI		STD		
2438252.60000	10.700000			Vis.	FD						No		G				T UMI		STD		
2438257.70000	11.300000			Vis.	THR						No		G				T UMI		STD		
2438263.60000	11.300000			Vis.	FE						No		G				T UMI		STD		
2438267.70000	10.100000			Vis.	CR						No		G				T UMI		STD		
2438273.70000	10.500000			Vis.	THR						No		G				T UMI		STD		
2438274.60000	11.000000			Vis.	FE						No		G				T UMI		STD		
2438286.26000	10.200000			Vis.	CC						No		G				T UMI		STD		
2438286.50000	10.100000			Vis.	FE						No		G				T UMI		STD		
2438295.60000	11.100000			Vis.	CR						No		G				T UMI		STD		
2438296.60000	10.600000			Vis.	THR						No		G				T UMI		STD		
2438307.60000	11.700000			Vis.	AC						No		G				T UMI		STD		
2438317.60000	11.500000			Vis.	THR						No		G				T UMI		STD		
2438318.50000	10.900000			Vis.	TIN						No		G				T UMI		STD		
2438346.60000	12.100000			Vis.	WTF						No		G				T UMI		STD		
2438346.60000	12.100000			Vis.	HTI						No		G				T UMI		STD		
2438352.60000	12.000000			Vis.	AC						No		G				T UMI		STD		
2438368.60000	12.100000			Vis.	WTF						No		G				T UMI		STD		
2438368.60000	12.100000			Vis.	HTI						No		G				T UMI		STD		
2438383.90000	13.100000			Vis.	FD						No		G				T UMI		STD		
2438406.80000	13.600000			Vis.	FD						No		G				T UMI		STD		
2438415.70000	13.400000			Vis.	RCJ						No		G				T UMI		STD		
2438435.80000	14.100000			Vis.	CR						No		G				T UMI		STD		
2438438.80000	14.500000			Vis.	FD						No		G				T UMI		STD		
2438470.70000	14.400000			Vis.	FD						No		G				T UMI		STD		
2438472.80000	13.400000			Vis.	FE						No		G				T UMI		STD		
2438489.80000	14.000000			Vis.	FD						No		G				T UMI		STD		
2438494.70000	12.600000			Vis.	KRS						No		G				T UMI		STD		
2438496.80000	13.600000			Vis.	CR						No		G				T UMI		STD		
2438497.60000	13.200000			Vis.	FE						No		G				T UMI		STD		
2438500.60000	13.000000			Vis.	RCJ						No		G				T UMI		STD		
2438502.47000	13.700000			Vis.	OF						No		G				T UMI		STD		
2438515.60000	12.800000			Vis.	FE						No		G				T UMI		STD		
2438518.60000	12.700000			Vis.	FE						No		G				T UMI		STD		
2438518.70000	12.300000			Vis.	FK						No		G				T UMI		STD		
2438519.80000	12.200000			Vis.	FD						No		G				T UMI		STD		
2438522.60000	12.700000			Vis.	FE						No		G				T UMI		STD		
2438525.80000	12.400000			Vis.	AC						No		G				T UMI		STD		
2438526.70000	12.200000			Vis.	HR						No		G				T UMI		STD		
2438531.70000	11.900000			Vis.	CR						No		G				T UMI		STD		
2438531.80000	12.400000			Vis.	AC						No		G				T UMI		STD		
2438536.70000	11.900000			Vis.	LW						No		G				T UMI		STD		
2438542.70000	11.700000			Vis.	BOR						No		G				T UMI		STD		
2438543.70000	11.900000			Vis.	FK						No		G				T UMI		STD		
2438544.70000	11.600000			Vis.	AC						No		G				T UMI		STD		
2438549.60000	11.500000			Vis.	WTF						No		G				T UMI		STD		
2438549.60000	11.500000			Vis.	HTI						No		G				T UMI		STD		
2438549.60000	12.000000			Vis.	FE						No		G				T UMI		STD		
2438549.70000	11.700000			Vis.	LW						No		G				T UMI		STD		
2438552.70000	11.800000			Vis.	KRS						No		G				T UMI		STD		
2438552.70000	11.800000			Vis.	AC						No		G				T UMI		STD		
2438556.60000	11.800000			Vis.	FK						No		G				T UMI		STD		
2438556.70000	11.500000			Vis.	KRS						No		G				T UMI		STD		
2438557.70000	11.300000			Vis.	FD						No		G				T UMI		STD		
2438559.60000	11.500000			Vis.	WTF						No		G				T UMI		STD		
2438559.60000	11.500000			Vis.	HTI						No		G				T UMI		STD		
2438560.80000	11.400000			Vis.	LW						No		G				T UMI		STD		
2438561.60000	11.800000			Vis.	FE						No		G				T UMI		STD		
2438563.70000	11.300000			Vis.	STA						No		G				T UMI		STD		
2438570.70000	10.400000			Vis.	LW						No		G				T UMI		STD		
2438570.70000	11.300000			Vis.	KRS						No		G				T UMI		STD		
2438572.60000	9.800000			Vis.	FK						No		G				T UMI		STD		
2438572.70000	10.800000			Vis.	KRS						No		G				T UMI		STD		
2438573.50000	10.500000			Vis.	LCA						No		G				T UMI		STD		
2438573.70000	10.300000			Vis.	STA						No		G				T UMI		STD		
2438573.70000	9.800000			Vis.	CR						No		G				T UMI		STD		
2438574.60000	9.900000			Vis.	H						No		G				T UMI		STD		
2438574.60000	11.000000			Vis.	FE						No		G				T UMI		STD		
2438579.00000	9.800000			Vis.	MCE						No		G				T UMI		STD		
2438579.70000	10.400000			Vis.	KRS						No		G				T UMI		STD		
2438579.70000	9.700000			Vis.	HR						No		G				T UMI		STD		
2438580.70000	10.200000			Vis.	KRS						No		G				T UMI		STD		
2438581.60000	9.600000			Vis.	FK						No		G				T UMI		STD		
2438581.70000	10.000000			Vis.	AC						No		G				T UMI		STD		
2438583.50000	9.400000			Vis.	LCA						No		G				T UMI		STD		
2438583.60000	9.500000			Vis.	STA						No		G				T UMI		STD		
2438585.60000	10.300000			Vis.	FE						No		G				T UMI		STD		
2438587.60000	9.200000			Vis.	FK						No		G				T UMI		STD		
2438588.20000	9.300000			Vis.	LHC						No		G				T UMI		STD		
2438590.60000	9.100000			Vis.	WTF						No		G				T UMI		STD		
2438590.60000	9.100000			Vis.	HTI						No		G				T UMI		STD		
2438593.70000	9.500000			Vis.	CR						No		G				T UMI		STD		
2438595.60000	9.200000			Vis.	FK						No		G				T UMI		STD		
2438599.50000	9.200000			Vis.	LCA						No		G				T UMI		STD		
2438600.70000	9.200000			Vis.	LW						No		G				T UMI		STD		
2438603.70000	9.000000			Vis.	STT						No		G				T UMI		STD		
2438603.70000	9.300000			Vis.	HR						No		G				T UMI		STD		
2438604.60000	9.400000			Vis.	H						No		G				T UMI		STD		
2438604.60000	9.300000			Vis.	FE						No		G				T UMI		STD		
2438605.80000	9.200000			Vis.	AC						No		G				T UMI		STD		
2438606.60000	9.200000			Vis.	FK						No		G				T UMI		STD		
2438607.00000	9.000000			Vis.	MCE						No		G				T UMI		STD		
2438610.70000	9.200000			Vis.	KRS						No		G				T UMI		STD		
2438611.60000	9.200000			Vis.	FE						No		G				T UMI		STD		
2438612.70000	9.400000			Vis.	HUH						No		G				T UMI		STD		
2438612.70000	9.400000			Vis.	BM						No		G				T UMI		STD		
2438612.80000	9.300000			Vis.	AC						No		G				T UMI		STD		
2438613.60000	9.100000			Vis.	LCA						No		G				T UMI		STD		
2438613.80000	9.300000			Vis.	LW						No		G				T UMI		STD		
2438614.20000	9.400000			Vis.	LHC						No		G				T UMI		STD		
2438616.70000	9.400000			Vis.	LZR						No		G				T UMI		STD		
2438617.50000	9.600000			Vis.	STA						No		G				T UMI		STD		
2438617.60000	9.500000			Vis.	FK						No		G				T UMI		STD		
2438619.80000	9.800000			Vis.	HR						No		G				T UMI		STD		
2438621.60000	9.700000			Vis.	OV						No		G				T UMI		STD		
2438621.60000	9.300000			Vis.	LCA						No		G				T UMI		STD		
2438622.60000	9.600000			Vis.	THR						No		G				T UMI		STD		
2438622.70000	9.000000			Vis.	KRS						No		G				T UMI		STD		
2438627.00000	10.100000			Vis.	MCE						No		G				T UMI		STD		
2438627.60000	9.600000			Vis.	LCA						No		G				T UMI		STD		
2438627.70000	9.600000			Vis.	FZS						No		G				T UMI		STD		
2438632.60000	9.700000			Vis.	FK						No		G				T UMI		STD		
2438633.50000	9.600000			Vis.	STA						No		G				T UMI		STD		
2438633.50000	9.600000			Vis.	FE						No		G				T UMI		STD		
2438634.70000	9.700000			Vis.	LW						No		G				T UMI		STD		
2438635.50000	9.900000			Vis.	LCA						No		G				T UMI		STD		
2438635.60000	9.500000			Vis.	THR						No		G				T UMI		STD		
2438635.60000	9.800000			Vis.	H						No		G				T UMI		STD		
2438635.70000	9.500000			Vis.	FZS						No		G				T UMI		STD		
2438635.80000	10.000000			Vis.	HR						No		G				T UMI		STD		
