2445428.3	3.7	
2445431.3	3.9		VNL
2445431.3	3.8	
2445441.3	3.8	
2445466.4	3.7	
2445474.4	3.7	
2445501.39	<4.3:		VNL
2445550.5	4.1		VNL
2445557.5	4.1		VNL
2445562.5	4.1		VNL
2445570.7	4	
2445572.7	4	
2445583.3	4	
2445586.3	4	
2445588.4	3.9		BMU
2445589.3	3.9	
2445593.3	3.9	
2445604.3	3.9	
2445611.4	4.2		VNL
2445614.3	4	
2445615.5	4		BMU
2445621.3	3.9	
2445623.7	3.5		SMF
2445637.8	3.7		SMF
2445643.7	3.7		SMF
2445645.3	3.9	
2445652.3	3.9	
2445663.3	3.9	
2445666.3	3.8		MED
2445667.3	3.8		MED
2445669.29	3.9		VNL
2445671.2	3.8	
2445671.3	3.9		LEB
2445672.3	<4.9		VNL
2445679.6	3.6		RB
2445682.6	3.6		RB
2445683.2	3.8	
2445683.5	3.5		SMF
2445691.2	3.8	
2445692.6	3.6		RB
2445693.6	3.4		RB
2445695.5	3.6		RB
2445700.7	3.6		RB
2445702.5	3.6		RB
2445703.3	3.7	
2445704.6	3.5		RB
2445705.3	3.7	
2445706.5	3.6		RB
2445707.5	3.6		RB
2445708.5	3.6		RB
2445709.6	3.7		VNL
2445711.31	3.6		MED
2445713.3	3.8	
2445717.3	3.8	
2445719.5	3.5		RB
2445720.35	3.7		VNL
2445721.5	3.5		RB
2445722.5	3.6		RB
2445724.3	3.8	
2445733.5	3.6		RB
2445736.5	3.5		RB
2445738.3	3.8	
2445738.5	3.5		RB
2445741.5	3.4		RB
2445746.5	3.5		RB
2445748.5	3.3		RB
2445749.5	3.1		RB
2445749.5	3.3		CMJ
2445750.6	3.9		VNL
2445754.5	3.3		RB
2445755.5	3.3		RB
2445756.5	3.1		RB
2445757.3	3.8	
2445760.5	3.1		RB
2445763.6	2.9		RB
2445767.5	3.7		CMJ
2445768.6	3		RB
2445769.5	2.9		RB
2445770.5	2.9		RB
2445771.5	2.9		RB
2445774.5	2.9		RB
2445775.3	3.6	
2445775.5	3		RB
2445776.5	3		RB
2445777.5	2.9		RB
2445778.5	2.9		RB
2445779.3	3.6	
2445779.5	2.9		RB
2445781.4	2.8		RB
2445782.5	2.8		RB
2445782.5	2.6		RB
2445786.3	3.5	
2445789.6	2.6		RB
2445790.5	2.6		RB
2445791.5	2.6		RB
2445792.6	2.6		RB
2445795.5	2.6		RB
2445797.5	2.6		RB
2445803.9	2.6		RB
2445804.5	2.6		RB
2445807.6	2.6		RB
2445808.3	3.3	
2445808.4	3.3		VNL
2445808.5	2.6		RB
2445809.3	3.3	
2445809.4	3.4		VNL
2445809.5	2.6		RB
2445811.5	2.5		RB
2445812.5	2.6		RB
2445815.3	3.2	
2445815.5	2.6		RB
2445816.5	2.6		RB
2445817.4	3.2		VNL
2445817.5	2.6		RB
2445818.4	3.1		VNL
2445818.5	2.6		RB
2445822.3	3.2	
2445830.5	2.6		RB
2445831.5	2.7		RB
2445832.5	2.7		RB
2445833.5	2.7		RB
2445834.5	2.7		RB
2445837.5	2.7		RB
2445839.5	2.7		RB
2445840.6	2.7		RB
2445841.6	2.7		RB
2445842.5	2.6		RB
2445915.6	3		VNL
2445916.9	2.9		RB
2445917.9	2.9		RB
2445918.9	2.9		RB
2445919.9	2.9		RB
2445920.9	2.9		RB
2445921.9	2.9		RB
2445922.9	2.9		RB
2445924.9	2.9		RB
2445927.9	2.9		RB
2445928.9	2.9		RB
2445929.9	2.9		RB
2445939.9	2.9		RB
2445940.4	3.2	
2445942.9	2.9		RB
2445943.4	3.2	
2445943.9	2.9		RB
2445954.5	3.4		VNL
2445975.3	3.3	
2445993.7	3		KSZ
2445994.3	3.2	
2446007.3	3.2		VNL
2446028.4	3		KSZ
2446029.3	3.2	
2446032.3	3.2	
2446034.3	3.2	
2446047.3	3		KSZ
2446054.3	3.2	
2446130.314	2.8		ILS
2446523.6	2.3		BMN
2446822.231	3.1		ILS
2446827.217	3.1		ILS
2446829.28	3		ILS
2446837.195	3		ILS
2446842.19	3.1		ILS
2446844.254	3		ILS
2446845.242	3		ILS
2446846.194	3		ILS
2446852.327	3		ILS
2446875.272	2.9		ILS
2446877.249	2.7		ILS
2446879.299	3.1		ILS
2446880.217	3		ILS
2446882.234	3		ILS
2446885.226	2.9		ILS
2446888.297	3		ILS
2446889.225	2.9		ILS
2446890.25	3		ILS
2446899.247	3		ILS
2446900.247	3		ILS
2446901.226	3		ILS
2446904.232	2.9		ILS
2446905.242	2.9		ILS
2446907.27	3		ILS
2446910.231	2.9		ILS
2446911.236	3		ILS
2446921.249	3.1		ILS
2446930.243	3		ILS
2446984.585	2.9		ILS
2446986.564	2.9		ILS
2446988.558	3		ILS
2446989.555	3		ILS
2446990.555	3.1		ILS
2446991.551	3		ILS
2446992.552	3.1		ILS
2446995.557	3		ILS
2446997.533	2.9		ILS
2446998.577	3.1		ILS
2447002.576	3		ILS
2447003.54	3		ILS
2447004.546	3		ILS
2447005.519	3.1		ILS
2447006.579	3.1		ILS
2447008.556	3		ILS
2447009.544	3.1		ILS
2447010.568	3		ILS
2447011.524	3		ILS
2447012.553	3.1		ILS
2447013.556	3		ILS
2447014.517	3.1		ILS
2447015.522	3.1		ILS
2447016.52	3.1		ILS
2447017.551	3		ILS
2447018.565	3		ILS
2447019.565	3.1		ILS
2447020.598	3		ILS
2447021.556	3		ILS
2447022.55	3		ILS
2447023.53	3		ILS
2447024.505	3		ILS
2447025.56	3		ILS
2447026.505	3		ILS
2447027.56	3		ILS
2447028.508	3		ILS
2447029.536	3		ILS
2447030.506	3		ILS
2447031.523	3		ILS
2447032.564	2.9		ILS
2447033.513	3		ILS
2447034.599	3		ILS
2447035.569	3		ILS
2447036.522	3		ILS
2447037.5	3		ILS
2447039.555	3		ILS
2447040.565	3		ILS
2447041.449	3.1		ILS
2447042.466	3		ILS
2447043.518	3.1		ILS
2447044.55	3.1		ILS
2447045.547	3		ILS
2447046.547	2.9		ILS
2447047.547	3		ILS
2447048.55	3		ILS
2447049.554	2.9		ILS
2447050.55	3		ILS
2447051.598	3.1		ILS
2447052.547	2.9		ILS
2447053.426	3.1		ILS
2447054.463	3		ILS
2447056.426	3.1		ILS
2447057.537	3		ILS
2447058.453	3		ILS
2447062.504	3.1		ILS
2447063.557	3		ILS
2447064.403	3.1		ILS
2447065.544	3		ILS
2447066.431	3.1		ILS
2447067.486	3		ILS
2447068.506	3		ILS
2447069.569	3.1		ILS
2447070.48	3		ILS
2447071.439	3.1		ILS
2447072.512	3		ILS
2447073.367	3.1		ILS
2447074.567	3		ILS
2447075.567	2.9		ILS
2447076.552	3		ILS
2447077.463	3		ILS
2447078.553	2.9		ILS
2447080.552	3.1		ILS
2447081.392	3.1		ILS
2447082.355	3.1		ILS
2447083.42	3.1		ILS
2447084.379	3.1		ILS
2447088.484	3		ILS
2447089.506	3.1		ILS
2447091.407	3		ILS
2447093.347	3.1		ILS
2447094.577	3		ILS
2447095.603	3		ILS
2447097.36	3		ILS
2447099.419	3.1		ILS
2447101.508	3.1		ILS
2447110.351	3.1		ILS
2447112.383	3		ILS
2447114.376	3		ILS
