2454083.44931,3.0,,,Visual,RJG,,30,33,SA1968,,No,,G,,,,eps aur
2454083.45139,3.1,,,Visual,CAI,,29,33,SA1968,,No,,G,,,,eps aur
2454084.38194,2.9,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454090.51042,3.0,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454096.36875,3.0,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454096.3715,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454109.37639,2.9,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454118.33264,2.9,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454134.3819,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454149.3688,2.9,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454172.3882,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454182.3354,2.9,,,Visual,SYI,TO,27,32,,EPS AUR = 2.94 MAG,No,,G,,,,eps aur
2454188.3278,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.00 MAG,No,,G,,,,eps aur
2454191.3132,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454208.3264,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454312.861,3.02,0.05,,V,MXL,,Capella,,,Daytime absolute photometry (2000 frame average),No,1.01,G,0.08,,,eps aur
2454318.50000,2.95,,,Visual,SSW,T,285,313,TYCHO,,No,,G,,,,eps aur
2454338.4854,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.00 MAG,No,,G,,,,eps aur
2454360.57083,2.95,,,Visual,SSW,T,285,313,TYCHO,,No,,G,,,,eps aur
2454366.48194,3.0,,,Visual,RJG,,21,38,SAA2001,,No,,G,,,,eps aur
2454366.48333,3.0,,,Visual,CAI,,21,38,SAA2001,,No,,G,,,,eps aur
2454366.50208,2.95,,,Visual,SSW,T,285,313,TYCHO,,No,,G,,,,eps aur
2454367.4451,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.03 MAG,No,,G,,,,eps aur
2454381.45833,3.0,,,Visual,SSW,T,285,313,TYCHO,,No,,G,,,,eps aur
2454388.54167,2.95,,,Visual,SSW,T,285,313,TYCHO,,No,,G,,,,eps aur
2454408.35,3.1,,,Visual,STF,,NA,,NA,,No,,G,,,,eps aur
2454410.4174,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.0 MAG,No,,G,,,,eps aur
2454437.4326,2.9,,,Visual,SYI,TO,27,32,,EPS AUR = 2.93 MAG,No,,G,,,,eps aur
2454440.47222,2.95,,,Visual,SSW,T,287,313,TYCHO,,No,,G,,,,eps aur
2454446.70899,3.0,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454447.51736,3.0,,,Visual,RJG,,27,36,SA1986,,No,,G,,,,eps aur
2454447.51875,3.1,,,Visual,CAI,,27,36,SA1986,,No,,G,,,,eps aur
2454462.3674,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.0 MAG,No,,G,,,,eps aur
2454464.3250,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 2.99 MAG,No,,G,,,,eps aur
2454464.3583,3.0,,,Visual,SDAV,,35,15,SPA  BAA,20,No,,G,,,,eps aur
2454466.37986,3.2,,,Visual,GFT,,32,,GEOS,,No,,G,,,,eps aur
2454475.52000,3.04,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.116,G,4.71,5.52,,eps aur
2454475.60417,3.1,,,Visual,ASA,BK,29,32,1010dtp,,No,,G,,,,eps aur
2454476.44444,2.95,,,Visual,SSW,K,Tycho2418-1573,Tycho 2899-2237,TYCHO,,No,,G,,,,eps aur
2454477.31111,3.2,,,Visual,GFT,,32,,GEOS,,No,,G,,,,eps aur
2454478.2917,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.2 MAG,No,,G,,,,eps aur
2454478.31250,3.05,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454480.35764,3.05,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454480.4410,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.2 MAG,No,,G,,,,eps aur
2454481.51375,3.01,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.092,G,4.71,5.52,,eps aur
2454481.51667,2.496,0.008,,R,MBE,,2900-2157,,Tycho,,No,1.086,G,4.19,,,eps aur
2454481.51792,2.112,0.008,,I,MBE,,2900-2157,,Tycho,,No,1.084,G,3.88,,,eps aur
2454481.54722,1.81,0.02,,J NIR 1.2micron,MBE,,2900-2157,na,Tycho,,No,1.036,G,3.36,,,eps aur
2454481.54861,1.63,0.02,,H NIR 1.6micron,MBE,,2900-2157,na,Tycho,,No,1.049,G,3.33,,,eps aur
2454486.49708,3.02,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.093,G,4.71,5.52,,eps aur
2454486.50000,3.03,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.087,G,4.71,5.52,,eps aur
2454486.50292,3.02,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.087,G,4.71,5.52,,eps aur
2454487.53458,3.01,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.031,G,4.71,5.52,,eps aur
2454487.53750,3.02,0.01,,V,MBE,,2900-2157,2913-2360,Tycho,,No,1.028,G,4.71,5.52,,eps aur
2454489.38194,3.0,,,Visual,SSW,K,tycho2418-1573,tycho 2899-2237,TYCHO,,No,,G,,,,eps aur
2454489.49500,3.01,0.01,,V,MBE,,2900-2157,na,Tycho,,No,1.086,G,4.71,,,eps aur
2454489.49792,3.00,0.01,,V,MBE,,2900-2157,na,Tycho,,No,1.080,G,4.71,,,eps aur
2454489.50083,3.01,0.01,,V,MBE,,2900-2157,na,Tycho,,No,1.075,G,4.71,,,eps aur
2454489.50208,3.60,0.01,,B,MBE,,2900-2157,na,Tycho,,No,1.072,G,5.34,,,eps aur
2454490.3854,3.9,,,Visual,SDAV,M,39,,SPA,=,No,,D,,,,eps aur
2454491.51333,3.001,0.005,,V,MBE,,2900-2157,na,Tycho,,No,1.044,G,4.71,,,eps aur
2454491.51583,3.002,0.005,,V,MBE,,2900-2157,na,Tycho,,No,1.044,G,4.71,,,eps aur
2454492.36250,3.1,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454493.3236,3.9,,,Visual,SDAV,,39,35,SPA,20,No,,D,,,,eps aur
2454493.34965,3.1,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454493.50708,3.002,0.005,,V,MBE,,2900-2157,na,Tycho,,No,1.047,G,4.71,,,eps aur
2454493.50750,3.594,0.005,,B,MBE,,2900-2157,na,Tycho,,No,1.046,G,5.34,,,eps aur
2454493.50833,2.495,0.011,,R,MBE,,2900-2157,,Tycho,,No,1.044,G,4.19,,,eps aur
2454493.50903,2.119,0.011,,I,MBE,,2900-2157,,Tycho,,No,1.043,G,3.88,,,eps aur
2454494.4146,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.0 MAG,No,,G,,,,eps aur
2454494.48472,1.61,0.02,,H NIR 1.6micron,MBE,,2900-2157,na,Tycho,,No,1.076,G,3.33,,,eps aur
2454494.48472,1.88,0.02,,J NIR 1.2micron,MBE,,2900-2157,na,Tycho,,No,1.079,G,3.62,,,eps aur
2454494.49042,3.00,0.005,,V,MBE,,2900-2157,na,Tycho,,No,1.069,G,4.71,,,eps aur
2454494.49167,3.586,0.005,,B,MBE,,2900-2157,na,Tycho,,No,1.066,G,5.34,,,eps aur
2454496.62083,1.821,0.02,,J NIR 1.2micron,MBE,,2900-2157,na,Tycho,,No,1.045,G,3.62,,,eps aur
2454496.62222,1.608,0.02,,H NIR 1.6micron,MBE,,2900-2157,na,Tycho,,No,1.047,G,3.33,,,eps aur
2454496.65125,3.004,0.005,,V,MBE,,2900-2157,na,Tycho,,No,1.102,G,4.71,,,eps aur
2454496.65292,3.601,0.005,,B,MBE,,2900-2157,na,Tycho,,No,1.105,G,5.34,,,eps aur
2454497.3,3.1,,,Visual,STF,,NA,,NA,,No,,G,,,,eps aur
2454497.3833,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.1 MAG,No,,G,,,,eps aur
2454497.50000,2.99,0.01,,V,MBE,,2900-2157,Pi2 Ori,Tycho,,No,1.037,G,4.71,4.39,,eps aur
2454497.5569,2.948,0.004,,V,FXJ,,000-BFS-939,000-BFS-941,080130,,No,1.064,G,4.705,3.172,,eps aur
2454497.5569,3.568,0.004,,B,FXJ,,000-BFS-939,000-BFS-941,080130,,No,1.064,G,5.329,2.994,,eps aur
2454499.30590,3.2,,,Visual,GFT,,32,,GEOS,,No,,G,,,,eps aur
2454499.56250,3.3,,,Visual,TWA,,3.2,,A,,No,,G,,,,eps aur
2454499.71375,3.001,0.01,,V,MBE,,2900-2157,na,Tycho,,No,1.378,G,4.71,,,eps aur
2454499.71542,3.609,0.01,,B,MBE,,2900-2157,na,Tycho,,No,1.375,G,5.34,,,eps aur
2454500.3493,3.0,,,Visual,SYI,TO,27,32,,EPS AUR = 3.2 MAG,No,,G,,,,eps aur
2454500.36597,2.95,,,Visual,SSW,K,tycho2418-1573,tycho 2899-2237,TYCHO,,No,,G,,,,eps aur
2454502.34722,3.2,,,Visual,GFT,,32,,GEOS,,No,,G,,,,eps aur
2454502.3688,3.9,,,Visual,SDAV,,39,26,SPA,20,No,,D,,,,eps aur
2454503.34653,3.05,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
2454503.39236,3.4,,,Visual,VUG,BK,26,39,SPA/VSS Epsilon Auri,,No,,G,,,,eps aur
2454503.5500,3.557,0.003,,B,FXJ,,000-BFS-939,000-BFS-940,080130,Johnson V for this date submitted via PEPObs,No,1.050,G,5.329,5.393,,eps aur
2454503.5502,2.975,0.002,,V,FXJ,,HR 1729   ,HR 1454   ,PEP,                           ,No,,G, 4.705, 4.267,,eps aur
2454503.5502, 2.975,0.002,,V,FXJ,,HR 1729   ,HR 1454   ,PEP,                           ,No,,G, 4.705,,,eps aur
2454505.32222,3.05,,,Visual,GFT,,27,32,GEOS,,No,,G,,,,eps aur
