2426298.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426300.0,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426320.1,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426326.1,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426327.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426329.4,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426329.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426333.1,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426348.4,0.30,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426349.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426350.3,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426351.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426352.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426358.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426358.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426360.4,0.60,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426368.0,0.00,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426378.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426383.0,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426387.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426390.0,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426395.0,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426407.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426410.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426416.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426419.0,-0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426433.6,0.60,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426436.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426439.6,0.60,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426443.0,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426445.6,0.60,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426447.9,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426449.6,0.90,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426450.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426450.6,0.60,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426452.9,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426454.6,0.70,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426468.7,0.70,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426472.9,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426473.7,0.60,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426477.9,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426494.9,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426579.4,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426593.8,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426598.5,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
