2426543.97000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426544.90000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426547.83000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426548.27000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426549.88000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426554.26000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426554.85000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426557.98000	5.600000			Vis.	BT						No		G				R DOR		STD		
2426558.86000	5.700000			Vis.	SGF						No		G				R DOR		STD		
2426559.83000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426563.30000	5.400000			Vis.	SRC						No		G				R DOR		STD		
2426563.83000	5.300000			Vis.	SGF						No		G				R DOR		STD		
2426566.85000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426567.91000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426568.98000	6.200000			Vis.	BT						No		G				R DOR		STD		
2426571.30000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426571.86000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426579.93000	5.200000			Vis.	SGF						No		G				R DOR		STD		
2426586.95000	5.200000			Vis.	SGF						No		G				R DOR		STD		
2426587.92000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426593.30000	5.100000			Vis.	SRC						No		G				R DOR		STD		
2426594.94000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426595.84000	5.400000			Vis.	SGF						No		G				R DOR		STD		
2426601.30000	5.000000			Vis.	SRC						No		G				R DOR		STD		
2426603.87000	4.900000			Vis.	SGF						No		G				R DOR		STD		
2426605.30000	5.000000			Vis.	SRC						No		G				R DOR		STD		
2426612.83000	5.000000			Vis.	SGF						No		G				R DOR		STD		
2426613.90000	4.900000			Vis.	SGF						No		G				R DOR		STD		
2426616.92000	4.700000			Vis.	SGF						No		G				R DOR		STD		
2426621.00000	5.000000			Vis.	SRC						No		G				R DOR		STD		
2426621.88000	4.900000			Vis.	SGF						No		G				R DOR		STD		
2426625.00000	4.900000			Vis.	SGF						No		G				R DOR		STD		
2426625.91000	4.700000			Vis.	SGF						No		G				R DOR		STD		
2426625.95000	5.500000			Vis.	BT						No		G				R DOR		STD		
2426626.89000	4.800000			Vis.	SGF						No		G				R DOR		STD		
2426628.10000	4.900000			Vis.	SRC						No		G				R DOR		STD		
2426637.30000	5.000000			Vis.	SRC						No		G				R DOR		STD		
2426638.00000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426643.89000	5.000000			Vis.	SGF						No		G				R DOR		STD		
2426646.30000	5.200000			Vis.	EN						No		G				R DOR		STD		
2426647.00000	5.100000			Vis.	SRC						No		G				R DOR		STD		
2426652.94000	5.300000			Vis.	SGF						No		G				R DOR		STD		
2426654.30000	5.200000			Vis.	EN						No		G				R DOR		STD		
2426657.00000	5.200000			Vis.	SRC						No		G				R DOR		STD		
2426659.88000	5.400000			Vis.	BT						No		G				R DOR		STD		
2426660.00000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426660.03000	5.300000			Vis.	SGF						No		G				R DOR		STD		
2426660.90000	5.300000			Vis.	SGF						No		G				R DOR		STD		
2426674.00000	5.300000			Vis.	SRC						No		G				R DOR		STD		
