2453684.72100	7.780000			V	KMP						No		G				TU CAS		STD		
2453684.72200	7.787000			V	KMP						No		G				TU CAS		STD		
2453684.72300	7.780000			V	KMP						No		G				TU CAS		STD		
2453684.72400	7.773000			V	KMP						No		G				TU CAS		STD		
2453684.72500	7.772000			V	KMP						No		G				TU CAS		STD		
2453684.72600	7.777000			V	KMP						No		G				TU CAS		STD		
2453684.72700	7.763000			V	KMP						No		G				TU CAS		STD		
2453684.72800	7.763000			V	KMP						No		G				TU CAS		STD		
2453684.72900	7.764000			V	KMP						No		G				TU CAS		STD		
2453684.73000	7.756000			V	KMP						No		G				TU CAS		STD		
2453684.73100	7.758000			V	KMP						No		G				TU CAS		STD		
2453684.73200	7.753000			V	KMP						No		G				TU CAS		STD		
2453684.73300	7.753000			V	KMP						No		G				TU CAS		STD		
2453684.73400	7.753000			V	KMP						No		G				TU CAS		STD		
2453684.73500	7.751000			V	KMP						No		G				TU CAS		STD		
2453685.40620	7.900000			Vis.	KMO		78	83	S/AB/12/		No		G				TU CAS		STD		
2453685.49790	7.700000			Vis.	BTB		74	78	SAB1996		No		G				TU CAS		STD		
2453685.53900	8.200000			Vis.	WI		78	83	SAB1996		No		G				TU CAS		STD		
2453685.54650	7.600000			Vis.	SDN	M	74	78	1996	8-DAY WAXING GIBBOUS MOON	No		G				TU CAS		STD		
2453685.58680	8.100000			Vis.	CGF		74	83	1996		No		G				TU CAS		STD		
2453685.59450	7.727000	0.005000		V	DKS		 9165		 050610E	ERR: 0.005	No		G				TU CAS		STD		
2453685.65420	7.900000			Vis.	BBA	M	78	83	SAB 1996		No		G				TU CAS		STD		
2453685.66500	8.100000			Vis.	WI		78	83	SAB1996		No		G				TU CAS		STD		
2453686.28120	8.000000			Vis.	LDS		78	83	12/96		No		G				TU CAS		STD		
2453686.37700	8.200000			Vis.	VOL		78	83	AB12/96		No		G				TU CAS		STD		
2453686.48750	8.300000			Vis.	CGF		74	83	1996		No		G				TU CAS		STD		
2453686.55200	8.300000			Vis.	WI		78	83	SAB1996		No		G				TU CAS		STD		
2453686.55760	8.000000			Vis.	BTB		78	83	SAB1996		No		G				TU CAS		STD		
2453686.57780	8.400000			Vis.	SSW		83	86	1996		No		G				TU CAS		STD		
2453687.31250	7.600000			Vis.	LDS	M	78	74	12/96		No		G				TU CAS		STD		
2453687.37500	8.000000			Vis.	KMO		74	78	S/AB/12/		No		G				TU CAS		STD		
2453687.39930	7.700000			Vis.	LDS		78	74	12/96		No		G				TU CAS		STD		
2453687.43575	7.725000			V	WGR						No		G				TU CAS		STD		
2453687.43668	7.725000			V	WGR						No		G				TU CAS		STD		
2453687.43759	7.730000			V	WGR						No		G				TU CAS		STD		
2453687.43852	7.730000			V	WGR						No		G				TU CAS		STD		
2453687.43943	7.726000			V	WGR						No		G				TU CAS		STD		
2453687.44036	7.731000			V	WGR						No		G				TU CAS		STD		
2453687.44128	7.730000			V	WGR						No		G				TU CAS		STD		
2453687.44220	7.724000			V	WGR						No		G				TU CAS		STD		
2453687.44311	7.732000			V	WGR						No		G				TU CAS		STD		
2453687.44404	7.731000			V	WGR						No		G				TU CAS		STD		
2453687.44497	7.733000			V	WGR						No		G				TU CAS		STD		
2453687.44588	7.724000			V	WGR						No		G				TU CAS		STD		
2453687.44681	7.732000			V	WGR						No		G				TU CAS		STD		
2453687.44772	7.731000			V	WGR						No		G				TU CAS		STD		
2453687.44865	7.733000			V	WGR						No		G				TU CAS		STD		
2453687.44957	7.731000			V	WGR						No		G				TU CAS		STD		
2453687.45049	7.736000			V	WGR						No		G				TU CAS		STD		
2453687.45140	7.730000			V	WGR						No		G				TU CAS		STD		
2453687.45233	7.739000			V	WGR						No		G				TU CAS		STD		
2453687.45325	7.741000			V	WGR						No		G				TU CAS		STD		
2453687.45417	7.739000			V	WGR						No		G				TU CAS		STD		
2453687.45509	7.728000			V	WGR						No		G				TU CAS		STD		
2453687.45601	7.727000			V	WGR						No		G				TU CAS		STD		
2453687.45693	7.742000			V	WGR						No		G				TU CAS		STD		
2453687.45786	7.740000			V	WGR						No		G				TU CAS		STD		
2453687.45877	7.740000			V	WGR						No		G				TU CAS		STD		
2453687.45970	7.742000			V	WGR						No		G				TU CAS		STD		
2453687.46062	7.736000			V	WGR						No		G				TU CAS		STD		
2453687.46154	7.739000			V	WGR						No		G				TU CAS		STD		
2453687.46247	7.747000			V	WGR						No		G				TU CAS		STD		
2453687.46338	7.741000			V	WGR						No		G				TU CAS		STD		
2453687.46431	7.744000			V	WGR						No		G				TU CAS		STD		
2453687.46523	7.745000			V	WGR						No		G				TU CAS		STD		
2453687.46615	7.744000			V	WGR						No		G				TU CAS		STD		
2453687.46707	7.737000			V	WGR						No		G				TU CAS		STD		
2453687.46800	7.742000			V	WGR						No		G				TU CAS		STD		
2453687.46891	7.753000			V	WGR						No		G				TU CAS		STD		
2453687.46984	7.743000			V	WGR						No		G				TU CAS		STD		
2453687.47075	7.745000			V	WGR						No		G				TU CAS		STD		
2453687.47168	7.742000			V	WGR						No		G				TU CAS		STD		
2453687.47260	7.745000			V	WGR						No		G				TU CAS		STD		
2453687.47352	7.752000			V	WGR						No		G				TU CAS		STD		
2453687.47444	7.746000			V	WGR						No		G				TU CAS		STD		
2453687.47536	7.749000			V	WGR						No		G				TU CAS		STD		
2453687.47629	7.745000			V	WGR						No		G				TU CAS		STD		
2453687.47720	7.750000			V	WGR						No		G				TU CAS		STD		
2453687.47812	7.751000			V	WGR						No		G				TU CAS		STD		
2453687.47905	7.755000			V	WGR						No		G				TU CAS		STD		
2453687.47997	7.754000			V	WGR						No		G				TU CAS		STD		
2453687.48089	7.754000			V	WGR						No		G				TU CAS		STD		
2453687.48181	7.751000			V	WGR						No		G				TU CAS		STD		
2453687.48272	7.753000			V	WGR						No		G				TU CAS		STD		
2453687.48365	7.755000			V	WGR						No		G				TU CAS		STD		
2453687.48457	7.763000			V	WGR						No		G				TU CAS		STD		
2453687.48549	7.761000			V	WGR						No		G				TU CAS		STD		
2453687.48641	7.763000			V	WGR						No		G				TU CAS		STD		
2453687.48733	7.759000			V	WGR						No		G				TU CAS		STD		
2453687.48824	7.757000			V	WGR						No		G				TU CAS		STD		
2453687.48917	7.760000			V	WGR						No		G				TU CAS		STD		
2453687.49009	7.763000			V	WGR						No		G				TU CAS		STD		
2453687.50300	7.742000			V	WGR						No		G				TU CAS		STD		
2453687.50392	7.747000			V	WGR						No		G				TU CAS		STD		
2453687.50484	7.748000			V	WGR						No		G				TU CAS		STD		
2453687.50576	7.749000			V	WGR						No		G				TU CAS		STD		
2453687.50669	7.745000			V	WGR						No		G				TU CAS		STD		
2453687.50762	7.747000			V	WGR						No		G				TU CAS		STD		
2453687.50853	7.747000			V	WGR						No		G				TU CAS		STD		
2453687.50946	7.755000			V	WGR						No		G				TU CAS		STD		
2453687.51038	7.755000			V	WGR						No		G				TU CAS		STD		
2453687.51131	7.757000			V	WGR						No		G				TU CAS		STD		
2453687.51223	7.757000			V	WGR						No		G				TU CAS		STD		
2453687.51316	7.764000			V	WGR						No		G				TU CAS		STD		
2453687.51407	7.759000			V	WGR						No		G				TU CAS		STD		
2453687.51500	7.761000			V	WGR						No		G				TU CAS		STD		
2453687.51593	7.761000			V	WGR						No		G				TU CAS		STD		
2453687.51684	7.766000			V	WGR						No		G				TU CAS		STD		
2453687.51777	7.768000			V	WGR						No		G				TU CAS		STD		
2453687.51869	7.765000			V	WGR						No		G				TU CAS		STD		
2453687.51961	7.767000			V	WGR						No		G				TU CAS		STD		
2453687.52053	7.770000			V	WGR						No		G				TU CAS		STD		
2453687.52080	8.200000			Vis.	LDS		78	83	12/96		No		G				TU CAS		STD		
2453687.52145	7.766000			V	WGR						No		G				TU CAS		STD		
2453687.52237	7.766000			V	WGR						No		G				TU CAS		STD		
2453687.52330	7.771000			V	WGR						No		G				TU CAS		STD		
2453687.52422	7.764000			V	WGR						No		G				TU CAS		STD		
2453687.52515	7.774000			V	WGR						No		G				TU CAS		STD		
2453687.52608	7.773000			V	WGR						No		G				TU CAS		STD		
2453687.52699	7.775000			V	WGR						No		G				TU CAS		STD		
2453687.52792	7.775000			V	WGR						No		G				TU CAS		STD		
2453687.52883	7.779000			V	WGR						No		G				TU CAS		STD		
2453687.52975	7.786000			V	WGR						No		G				TU CAS		STD		
2453687.53067	7.786000			V	WGR						No		G				TU CAS		STD		
2453687.53159	7.783000			V	WGR						No		G				TU CAS		STD		
2453687.53251	7.787000			V	WGR						No		G				TU CAS		STD		
2453687.53344	7.787000			V	WGR						No		G				TU CAS		STD		
2453687.53436	7.790000			V	WGR						No		G				TU CAS		STD		
2453687.53528	7.788000			V	WGR						No		G				TU CAS		STD		
2453687.53620	7.786000			V	WGR						No		G				TU CAS		STD		
2453687.53713	7.788000			V	WGR						No		G				TU CAS		STD		
2453687.53804	7.784000			V	WGR						No		G				TU CAS		STD		
2453687.53896	7.794000			V	WGR						No		G				TU CAS		STD		
2453687.53988	7.795000			V	WGR						No		G				TU CAS		STD		
2453687.54080	7.793000			V	WGR						No		G				TU CAS		STD		
2453687.54172	7.796000			V	WGR						No		G				TU CAS		STD		
2453687.54265	7.795000			V	WGR						No		G				TU CAS		STD		
2453687.54356	7.796000			V	WGR						No		G				TU CAS		STD		
2453687.54449	7.796000			V	WGR						No		G				TU CAS		STD		
2453687.54542	7.808000			V	WGR						No		G				TU CAS		STD		
2453687.54633	7.802000			V	WGR						No		G				TU CAS		STD		
2453687.54726	7.804000			V	WGR						No		G				TU CAS		STD		
2453687.54817	7.803000			V	WGR						No		G				TU CAS		STD		
2453687.54910	7.805000			V	WGR						No		G				TU CAS		STD		
2453687.55001	7.805000			V	WGR						No		G				TU CAS		STD		
2453687.55094	7.814000			V	WGR						No		G				TU CAS		STD		
2453687.55185	7.811000			V	WGR						No		G				TU CAS		STD		
2453687.55278	7.818000			V	WGR						No		G				TU CAS		STD		
2453687.55370	7.813000			V	WGR						No		G				TU CAS		STD		
2453687.55462	7.817000			V	WGR						No		G				TU CAS		STD		
2453687.55554	7.816000			V	WGR						No		G				TU CAS		STD		
2453687.55928	7.779000			V	WGR						No		G				TU CAS		STD		
2453687.56021	7.779000			V	WGR						No		G				TU CAS		STD		
2453687.56113	7.777000			V	WGR						No		G				TU CAS		STD		
2453687.56206	7.780000			V	WGR						No		G				TU CAS		STD		
2453687.56297	7.783000			V	WGR						No		G				TU CAS		STD		
2453687.56390	7.778000			V	WGR						No		G				TU CAS		STD		
2453687.56483	7.784000			V	WGR						No		G				TU CAS		STD		
2453687.56574	7.781000			V	WGR						No		G				TU CAS		STD		
2453687.56667	7.784000			V	WGR						No		G				TU CAS		STD		
2453687.56758	7.783000			V	WGR						No		G				TU CAS		STD		
2453687.56851	7.785000			V	WGR						No		G				TU CAS		STD		
2453687.56943	7.791000			V	WGR						No		G				TU CAS		STD		
2453687.57035	7.787000			V	WGR						No		G				TU CAS		STD		
2453687.57126	7.791000			V	WGR						No		G				TU CAS		STD		
2453687.57219	7.790000			V	WGR						No		G				TU CAS		STD		
2453687.57310	7.796000			V	WGR						No		G				TU CAS		STD		
2453687.57403	7.793000			V	WGR						No		G				TU CAS		STD		
2453687.57494	7.795000			V	WGR						No		G				TU CAS		STD		
2453687.57587	7.801000			V	WGR						No		G				TU CAS		STD		
2453687.57679	7.804000			V	WGR						No		G				TU CAS		STD		
2453687.57771	7.797000			V	WGR						No		G				TU CAS		STD		
2453687.57862	7.801000			V	WGR						No		G				TU CAS		STD		
2453687.57955	7.794000			V	WGR						No		G				TU CAS		STD		
2453687.58047	7.799000			V	WGR						No		G				TU CAS		STD		
2453687.58139	7.806000			V	WGR						No		G				TU CAS		STD		
2453687.58231	7.803000			V	WGR						No		G				TU CAS		STD		
2453687.58324	7.806000			V	WGR						No		G				TU CAS		STD		
2453687.58416	7.809000			V	WGR						No		G				TU CAS		STD		
2453687.58507	7.809000			V	WGR						No		G				TU CAS		STD		
2453687.58600	7.811000			V	WGR						No		G				TU CAS		STD		
2453687.58691	7.811000			V	WGR						No		G				TU CAS		STD		
2453687.58784	7.815000			V	WGR						No		G				TU CAS		STD		
2453687.58875	7.821000			V	WGR						No		G				TU CAS		STD		
2453687.58968	7.820000			V	WGR						No		G				TU CAS		STD		
2453687.59060	7.821000			V	WGR						No		G				TU CAS		STD		
2453687.59152	7.824000			V	WGR						No		G				TU CAS		STD		
2453687.59244	7.823000			V	WGR						No		G				TU CAS		STD		
2453687.59336	7.824000			V	WGR						No		G				TU CAS		STD		
2453687.59428	7.827000			V	WGR						No		G				TU CAS		STD		
2453687.59521	7.835000			V	WGR						No		G				TU CAS		STD		
2453687.59612	7.831000			V	WGR						No		G				TU CAS		STD		
2453687.59705	7.832000			V	WGR						No		G				TU CAS		STD		
2453687.59796	7.831000			V	WGR						No		G				TU CAS		STD		
2453687.59889	7.832000			V	WGR						No		G				TU CAS		STD		
2453687.59981	7.830000			V	WGR						No		G				TU CAS		STD		
2453687.60073	7.840000			V	WGR						No		G				TU CAS		STD		
2453687.60164	7.838000			V	WGR						No		G				TU CAS		STD		
2453687.60257	7.888000			V	WGR						No		G				TU CAS		STD		
2453687.61226	7.830000			V	WGR						No		G				TU CAS		STD		
2453687.61317	7.824000			V	WGR						No		G				TU CAS		STD		
2453687.61410	7.834000			V	WGR						No		G				TU CAS		STD		
2453687.61502	7.827000			V	WGR						No		G				TU CAS		STD		
2453687.61594	7.834000			V	WGR						No		G				TU CAS		STD		
2453687.61686	7.833000			V	WGR						No		G				TU CAS		STD		
2453687.61779	7.833000			V	WGR						No		G				TU CAS		STD		
2453687.61870	7.833000			V	WGR						No		G				TU CAS		STD		
2453687.61962	7.840000			V	WGR						No		G				TU CAS		STD		
2453687.62054	7.842000			V	WGR						No		G				TU CAS		STD		
2453687.62147	7.838000			V	WGR						No		G				TU CAS		STD		
2453687.62240	7.840000			V	WGR						No		G				TU CAS		STD		
2453687.62331	7.837000			V	WGR						No		G				TU CAS		STD		
2453687.62424	7.843000			V	WGR						No		G				TU CAS		STD		
2453687.62516	7.845000			V	WGR						No		G				TU CAS		STD		
2453687.62608	7.841000			V	WGR						No		G				TU CAS		STD		
2453687.62700	7.845000			V	WGR						No		G				TU CAS		STD		
2453687.62793	7.848000			V	WGR						No		G				TU CAS		STD		
2453687.62884	7.848000			V	WGR						No		G				TU CAS		STD		
2453687.62976	7.849000			V	WGR						No		G				TU CAS		STD		
2453687.63068	7.856000			V	WGR						No		G				TU CAS		STD		
2453687.63160	7.856000			V	WGR						No		G				TU CAS		STD		
2453687.63252	7.857000			V	WGR						No		G				TU CAS		STD		
2453687.63822	7.847000			V	WGR						No		G				TU CAS		STD		
2453687.63913	7.849000			V	WGR						No		G				TU CAS		STD		
2453687.64006	7.850000			V	WGR						No		G				TU CAS		STD		
2453687.64098	7.855000			V	WGR						No		G				TU CAS		STD		
2453687.64190	7.858000			V	WGR						No		G				TU CAS		STD		
2453687.64281	7.866000			V	WGR						No		G				TU CAS		STD		
2453687.64374	7.862000			V	WGR						No		G				TU CAS		STD		
2453687.64465	7.863000			V	WGR						No		G				TU CAS		STD		
2453687.64558	7.863000			V	WGR						No		G				TU CAS		STD		
2453687.64649	7.861000			V	WGR						No		G				TU CAS		STD		
2453687.64742	7.858000			V	WGR						No		G				TU CAS		STD		
2453687.64835	7.868000			V	WGR						No		G				TU CAS		STD		
2453687.64926	7.868000			V	WGR						No		G				TU CAS		STD		
2453687.65018	7.869000			V	WGR						No		G				TU CAS		STD		
2453687.65110	7.872000			V	WGR						No		G				TU CAS		STD		
2453687.65203	7.870000			V	WGR						No		G				TU CAS		STD		
2453687.65295	7.874000			V	WGR						No		G				TU CAS		STD		
2453687.65387	7.867000			V	WGR						No		G				TU CAS		STD		
2453687.65478	7.880000			V	WGR						No		G				TU CAS		STD		
2453687.65571	7.877000			V	WGR						No		G				TU CAS		STD		
2453687.65663	7.875000			V	WGR						No		G				TU CAS		STD		
2453687.65896	7.865000			V	WGR						No		G				TU CAS		STD		
2453687.65988	7.875000			V	WGR						No		G				TU CAS		STD		
2453687.66081	7.873000			V	WGR						No		G				TU CAS		STD		
2453687.66174	7.877000			V	WGR						No		G				TU CAS		STD		
2453687.66265	7.871000			V	WGR						No		G				TU CAS		STD		
2453687.66358	7.878000			V	WGR						No		G				TU CAS		STD		
2453687.66449	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.66542	7.882000			V	WGR						No		G				TU CAS		STD		
2453687.66633	7.887000			V	WGR						No		G				TU CAS		STD		
2453687.66726	7.884000			V	WGR						No		G				TU CAS		STD		
2453687.66817	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.66910	7.881000			V	WGR						No		G				TU CAS		STD		
2453687.67002	7.883000			V	WGR						No		G				TU CAS		STD		
2453687.67094	7.883000			V	WGR						No		G				TU CAS		STD		
2453687.67186	7.887000			V	WGR						No		G				TU CAS		STD		
2453687.67279	7.889000			V	WGR						No		G				TU CAS		STD		
2453687.67370	7.882000			V	WGR						No		G				TU CAS		STD		
2453687.67462	7.893000			V	WGR						No		G				TU CAS		STD		
2453687.67554	7.896000			V	WGR						No		G				TU CAS		STD		
2453687.67647	7.896000			V	WGR						No		G				TU CAS		STD		
2453687.67738	7.899000			V	WGR						No		G				TU CAS		STD		
2453687.67831	7.898000			V	WGR						No		G				TU CAS		STD		
2453687.67924	7.901000			V	WGR						No		G				TU CAS		STD		
2453687.68015	7.903000			V	WGR						No		G				TU CAS		STD		
2453687.68540	7.837000	0.005000		V	DKS		 9165		 050610E	ERR: 0.005	No		G				TU CAS		STD		
2453687.69757	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.69848	7.870000			V	WGR						No		G				TU CAS		STD		
2453687.69940	7.871000			V	WGR						No		G				TU CAS		STD		
2453687.70032	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.70124	7.872000			V	WGR						No		G				TU CAS		STD		
2453687.70216	7.883000			V	WGR						No		G				TU CAS		STD		
2453687.70308	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.70399	7.887000			V	WGR						No		G				TU CAS		STD		
2453687.70492	7.883000			V	WGR						No		G				TU CAS		STD		
2453687.70583	7.876000			V	WGR						No		G				TU CAS		STD		
2453687.70676	7.886000			V	WGR						No		G				TU CAS		STD		
2453687.70767	7.885000			V	WGR						No		G				TU CAS		STD		
2453687.70860	7.884000			V	WGR						No		G				TU CAS		STD		
2453687.70951	7.879000			V	WGR						No		G				TU CAS		STD		
2453687.71044	7.879000			V	WGR						No		G				TU CAS		STD		
2453687.71135	7.878000			V	WGR						No		G				TU CAS		STD		
2453687.71227	7.884000			V	WGR						No		G				TU CAS		STD		
2453687.71319	7.894000			V	WGR						No		G				TU CAS		STD		
2453687.71411	7.889000			V	WGR						No		G				TU CAS		STD		
2453687.71503	7.890000			V	WGR						No		G				TU CAS		STD		
2453687.71596	7.896000			V	WGR						No		G				TU CAS		STD		
2453687.82119	7.940000			V	NMR						No		G				TU CAS		STD		
2453688.51880	8.100000			Vis.	BTB	M	78	83	SAB1996	ALMOST FULL MOON	No		G				TU CAS		STD		
2453688.52900	8.300000			Vis.	WI		83	86	SAB1996		No		G				TU CAS		STD		
2453688.68750	7.900000			Vis.	STI		74	78	SAB12/96		No		G				TU CAS		STD		
2453689.47920	7.200000			Vis.	LDS		74	69	12/96		No		G				TU CAS		STD		
2453689.50690	8.100000			Vis.	CGF		74	83	1996		No		G				TU CAS		STD		
2453689.80690	7.568000	0.006000		V	CTX		10358		050610	TRANSFORMED: NO ERR: .006	No		G				TU CAS		STD		
2453689.84580	7.620000	0.003000		V	CTX		10358		050610	TRANSFORMED: NO ERR: .003	No		G				TU CAS		STD		
2453690.46880	8.000000			Vis.	LDS		78	83	12/96		No		G				TU CAS		STD		
2453690.52380	7.977000	0.005000		V	DKS		 9165		 050610E	ERR: 0.005	No		G				TU CAS		STD		
2453690.60490	7.600000			Vis.	LRD	W	74	78	AB96	TEMP INVERSION HAZE	No		G				TU CAS		STD		
2453691.56600	7.500000			Vis.	BTB	M	74	78	SAB1996	FULL MOON	No		G				TU CAS		STD		
2453691.75690	7.633000	0.006000		V	CTX		10358		050610	TRANSFORMED: YES ERR: .006	No		G				TU CAS		STD		
2453691.78680	7.667000	0.005000		V	CTX		10358		050610	TRANSFORMED: YES ERR: .005	No		G				TU CAS		STD		
2453691.82290	7.691000	0.004000		V	CTX		10358		050610	TRANSFORMED: YES ERR: .004	No		G				TU CAS		STD		
2453691.86250	7.710000	0.004000		V	CTX		10358		050610	TRANSFORMED: YES ERR: .004	No		G				TU CAS		STD		
2453691.88880	7.739000	0.003000		V	CTX		10358		050610	TRANSFORMED: YES ERR: .003	No		G				TU CAS		STD		
2453692.26058	7.987000			V	MXL						No		G				TU CAS		STD		
2453692.26078	7.975000			V	MXL						No		G				TU CAS		STD		
2453692.26098	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.26117	7.992000			V	MXL						No		G				TU CAS		STD		
2453692.26137	7.976000			V	MXL						No		G				TU CAS		STD		
2453692.26156	7.974000			V	MXL						No		G				TU CAS		STD		
2453692.26175	7.981000			V	MXL						No		G				TU CAS		STD		
2453692.26195	7.996000			V	MXL						No		G				TU CAS		STD		
2453692.26214	7.992000			V	MXL						No		G				TU CAS		STD		
2453692.26233	7.978000			V	MXL						No		G				TU CAS		STD		
2453692.26253	7.993000			V	MXL						No		G				TU CAS		STD		
2453692.26271	7.975000			V	MXL						No		G				TU CAS		STD		
2453692.26291	7.986000			V	MXL						No		G				TU CAS		STD		
2453692.26311	7.978000			V	MXL						No		G				TU CAS		STD		
2453692.26330	7.971000			V	MXL						No		G				TU CAS		STD		
2453692.26349	8.002000			V	MXL						No		G				TU CAS		STD		
2453692.26369	8.000000			V	MXL						No		G				TU CAS		STD		
2453692.26388	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.26407	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.26427	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.26446	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26465	7.986000			V	MXL						No		G				TU CAS		STD		
2453692.26484	7.985000			V	MXL						No		G				TU CAS		STD		
2453692.26504	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26524	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.26542	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.26562	7.980000			V	MXL						No		G				TU CAS		STD		
2453692.26582	7.985000			V	MXL						No		G				TU CAS		STD		
2453692.26600	7.982000			V	MXL						No		G				TU CAS		STD		
2453692.26620	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.26639	8.008000			V	MXL						No		G				TU CAS		STD		
2453692.26659	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26678	7.990000			V	MXL						No		G				TU CAS		STD		
2453692.26697	7.999000			V	MXL						No		G				TU CAS		STD		
2453692.26717	7.990000			V	MXL						No		G				TU CAS		STD		
2453692.26736	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26755	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26775	8.002000			V	MXL						No		G				TU CAS		STD		
2453692.26793	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.26813	8.002000			V	MXL						No		G				TU CAS		STD		
2453692.26833	8.000000			V	MXL						No		G				TU CAS		STD		
2453692.26851	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.26871	7.999000			V	MXL						No		G				TU CAS		STD		
2453692.26891	7.977000			V	MXL						No		G				TU CAS		STD		
2453692.26910	7.992000			V	MXL						No		G				TU CAS		STD		
2453692.26929	7.995000			V	MXL						No		G				TU CAS		STD		
2453692.26948	7.984000			V	MXL						No		G				TU CAS		STD		
2453692.26968	7.997000			V	MXL						No		G				TU CAS		STD		
2453692.26988	7.994000			V	MXL						No		G				TU CAS		STD		
2453692.27006	8.018000			V	MXL						No		G				TU CAS		STD		
2453692.27026	8.006000			V	MXL						No		G				TU CAS		STD		
2453692.27046	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.27064	8.004000			V	MXL						No		G				TU CAS		STD		
2453692.27084	8.003000			V	MXL						No		G				TU CAS		STD		
2453692.27104	7.987000			V	MXL						No		G				TU CAS		STD		
2453692.27122	8.003000			V	MXL						No		G				TU CAS		STD		
2453692.27142	7.988000			V	MXL						No		G				TU CAS		STD		
2453692.27161	7.982000			V	MXL						No		G				TU CAS		STD		
2453692.27181	7.997000			V	MXL						No		G				TU CAS		STD		
2453692.27200	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.27219	8.012000			V	MXL						No		G				TU CAS		STD		
2453692.27239	8.008000			V	MXL						No		G				TU CAS		STD		
2453692.27258	8.000000			V	MXL						No		G				TU CAS		STD		
2453692.27277	7.997000			V	MXL						No		G				TU CAS		STD		
2453692.27297	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.27315	7.995000			V	MXL						No		G				TU CAS		STD		
2453692.27335	7.985000			V	MXL						No		G				TU CAS		STD		
2453692.27355	7.998000			V	MXL						No		G				TU CAS		STD		
2453692.27373	7.984000			V	MXL						No		G				TU CAS		STD		
2453692.27393	7.987000			V	MXL						No		G				TU CAS		STD		
2453692.27413	7.982000			V	MXL						No		G				TU CAS		STD		
2453692.27431	7.989000			V	MXL						No		G				TU CAS		STD		
2453692.27451	7.971000			V	MXL						No		G				TU CAS		STD		
2453692.27470	7.990000			V	MXL						No		G				TU CAS		STD		
2453692.27489	7.980000			V	MXL						No		G				TU CAS		STD		
2453692.27509	7.987000			V	MXL						No		G				TU CAS		STD		
2453692.27528	7.976000			V	MXL						No		G				TU CAS		STD		
2453692.27547	7.998000			V	MXL						No		G				TU CAS		STD		
2453692.27567	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.27586	7.988000			V	MXL						No		G				TU CAS		STD		
2453692.27606	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.27624	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.27644	7.987000			V	MXL						No		G				TU CAS		STD		
2453692.27664	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.27682	7.996000			V	MXL						No		G				TU CAS		STD		
2453692.27702	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.27722	7.992000			V	MXL						No		G				TU CAS		STD		
2453692.27740	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.27760	7.981000			V	MXL						No		G				TU CAS		STD		
2453692.27780	7.998000			V	MXL						No		G				TU CAS		STD		
2453692.27799	7.986000			V	MXL						No		G				TU CAS		STD		
2453692.27818	7.990000			V	MXL						No		G				TU CAS		STD		
2453692.27837	7.986000			V	MXL						No		G				TU CAS		STD		
2453692.27876	7.980000			V	MXL						No		G				TU CAS		STD		
2453692.27895	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.27915	7.985000			V	MXL						No		G				TU CAS		STD		
2453692.27933	7.975000			V	MXL						No		G				TU CAS		STD		
2453692.27953	8.014000			V	MXL						No		G				TU CAS		STD		
2453692.27973	8.003000			V	MXL						No		G				TU CAS		STD		
2453692.27991	7.992000			V	MXL						No		G				TU CAS		STD		
2453692.28011	8.001000			V	MXL						No		G				TU CAS		STD		
2453692.28031	7.983000			V	MXL						No		G				TU CAS		STD		
2453692.28050	7.991000			V	MXL						No		G				TU CAS		STD		
2453692.28069	7.982000			V	MXL						No		G				TU CAS		STD		
2453692.28089	7.998000			V	MXL						No		G				TU CAS		STD		
2453692.28108	7.973000			V	MXL						No		G				TU CAS		STD		
2453692.28127	7.994000			V	MXL						No		G				TU CAS		STD		
2453692.28146	7.993000			V	MXL						No		G				TU CAS		STD		
2453692.28166	7.973000			V	MXL						No		G				TU CAS		STD		
2453692.28185	7.980000			V	MXL						No		G				TU CAS		STD		
2453692.28204	7.998000			V	MXL						No		G				TU CAS		STD		
